tau_3R_mean,tau_4X_mean,tau_5Y_mean,phi_X_mean,phi_Y_mean,lnL_mean,tau_3R_median,tau_4X_median,tau_5Y_median,phi_X_median,phi_Y_median,lnL_median,tau_3R_sd,tau_4X_sd,tau_5Y_sd,phi_X_sd,phi_Y_sd,lnL_sd,tau_3R_min,tau_4X_min,tau_5Y_min,phi_X_min,phi_Y_min,lnL_min,tau_3R_max,tau_4X_max,tau_5Y_max,phi_X_max,phi_Y_max,lnL_max,tau_3R_percent25,tau_4X_percent25,tau_5Y_percent25,phi_X_percent25,phi_Y_percent25,lnL_percent25,tau_3R_percent975,tau_4X_percent975,tau_5Y_percent975,phi_X_percent975,phi_Y_percent975,lnL_percent975,tau_3R_hpd25,tau_4X_hpd25,tau_5Y_hpd25,phi_X_hpd25,phi_Y_hpd25,lnL_hpd25,tau_3R_hpd975,tau_4X_hpd975,tau_5Y_hpd975,phi_X_hpd975,phi_Y_hpd975,lnL_hpd975,tau_3R_ess,tau_4X_ess,tau_5Y_ess,phi_X_ess,phi_Y_ess,lnL_ess,tau_3R_eff,tau_4X_eff,tau_5Y_eff,phi_X_eff,phi_Y_eff,lnL_eff,genome,model,dfe,divtime,percent,rep
0.006302,0.001603,0.001603,0.026074,0.122135,-467812.380282,0.006311,0.001575,0.001575,0.025834,0.122171,-467811.767500,0.000305,0.000084,0.000084,0.005321,0.010095,80.626155,0.005578,0.001479,0.001479,0.008383,0.083579,-468179.827000,0.007239,0.001680,0.001680,0.048789,0.156401,-467482.496000,0.005849,0.001479,0.001479,0.016315,0.101866,-467971.542000,0.006900,0.001680,0.001680,0.037086,0.141794,-467654.590000,0.005861,0.001479,0.001479,0.016113,0.101846,-467974.042000,0.006900,0.001680,0.001680,0.036829,0.141763,-467657.297000,35.276190,25.510053,25.510053,218.790018,131.072061,1337.567557,0.000353,0.000255,0.000255,0.002188,0.001311,0.013376,DROSOPHILA-testing-redo,p1_p2,adaptiveint,5000,15percent,13
0.006386,0.001800,0.001800,0.028706,0.128717,-465523.733347,0.006383,0.001847,0.001847,0.028411,0.128804,-465523.547500,0.000222,0.000070,0.000070,0.006155,0.011313,78.897373,0.005869,0.001695,0.001695,0.006442,0.084646,-465858.936000,0.007109,0.001847,0.001847,0.056769,0.179705,-465196.718000,0.005977,0.001695,0.001695,0.017531,0.106829,-465679.937000,0.006885,0.001847,0.001847,0.041541,0.150786,-465370.286000,0.005916,0.001695,0.001695,0.017207,0.106595,-465680.818000,0.006745,0.001847,0.001847,0.041143,0.150502,-465371.340000,46.888361,25.708064,25.708064,163.797329,116.122082,7947.097231,0.000469,0.000257,0.000257,0.001638,0.001161,0.079471,DROSOPHILA-testing-redo,p1_p2,adaptiveint,5000,15percent,6
0.006797,0.001990,0.001990,0.138626,0.024422,-469874.485508,0.006782,0.001947,0.001947,0.138247,0.024136,-469874.161500,0.000292,0.000080,0.000080,0.011195,0.005880,79.380587,0.006105,0.001947,0.001947,0.100366,0.005608,-470233.748000,0.007836,0.002137,0.002137,0.182127,0.051247,-469496.884000,0.006298,0.001947,0.001947,0.117405,0.013928,-470031.362000,0.007454,0.002137,0.002137,0.161279,0.036978,-469719.775000,0.006247,0.001947,0.001947,0.116546,0.013252,-470027.999000,0.007348,0.002137,0.002137,0.160299,0.035988,-469716.822000,38.884679,25.971276,25.971276,148.671776,191.938367,10531.361106,0.000389,0.000260,0.000260,0.001487,0.001919,0.105314,DROSOPHILA-testing-redo,p2_p1,linkedancestor,5000,5percent,12
0.008892,0.002027,0.002027,0.004158,0.081198,-475234.693852,0.008865,0.001921,0.001921,0.003798,0.081010,-475234.548500,0.000409,0.000113,0.000113,0.002234,0.007882,75.816793,0.007858,0.001921,0.001921,0.000017,0.054914,-475548.264000,0.010267,0.002147,0.002147,0.018907,0.109901,-474897.306000,0.008179,0.001921,0.001921,0.000901,0.066325,-475383.718000,0.009715,0.002147,0.002147,0.009471,0.097297,-475086.901000,0.008131,0.001921,0.001921,0.000450,0.066179,-475381.467000,0.009597,0.002147,0.002147,0.008533,0.097116,-475085.197000,40.454747,25.528303,25.528303,98.300609,158.545264,5248.010717,0.000405,0.000255,0.000255,0.000983,0.001585,0.052480,DROSOPHILA-testing-redo,p1_p2,linkedancestor,20000,5percent,13
0.003012,0.000995,0.000995,0.271862,0.072315,-452181.259800,0.003101,0.000993,0.000993,0.270790,0.072237,-452180.870000,0.000111,0.000061,0.000061,0.022624,0.013879,80.163687,0.002876,0.000927,0.000927,0.203629,0.027476,-452528.987000,0.003290,0.001136,0.001136,0.381560,0.134183,-451824.278000,0.002876,0.000927,0.000927,0.232699,0.046011,-452339.471000,0.003101,0.001071,0.001071,0.322897,0.099971,-452025.966000,0.002876,0.000927,0.000927,0.228527,0.045980,-452339.696000,0.003101,0.001071,0.001071,0.315638,0.099930,-452026.333000,27.811329,26.126490,26.126490,56.109228,91.640607,589.212784,0.000278,0.000261,0.000261,0.000561,0.000916,0.005892,DROSOPHILA-testing-redo,p2_p1,linkedp1,1250,15percent,15
0.011040,0.002402,0.002402,0.004088,0.069560,-473921.539364,0.011007,0.002430,0.002430,0.003811,0.069188,-473921.188500,0.000626,0.000143,0.000143,0.002009,0.008770,74.534193,0.009522,0.002171,0.002171,0.000015,0.039526,-474260.815000,0.013335,0.002891,0.002891,0.014845,0.103876,-473605.607000,0.009942,0.002171,0.002171,0.001005,0.053557,-474068.254000,0.012272,0.002657,0.002657,0.008767,0.087724,-473776.399000,0.009924,0.002171,0.002171,0.000613,0.052715,-474068.782000,0.012188,0.002657,0.002657,0.008001,0.086695,-473777.060000,42.552024,27.405824,27.405824,356.148074,100.327739,9150.045155,0.000426,0.000274,0.000274,0.003561,0.001003,0.091500,DROSOPHILA-testing-redo,p1_p2,linkedancestor,20000,10percent,5
0.006919,0.001721,0.001721,0.165713,0.019406,-464518.367684,0.006879,0.001659,0.001659,0.165495,0.019067,-464518.444000,0.000290,0.000065,0.000065,0.011128,0.005060,80.975852,0.006252,0.001659,0.001659,0.122422,0.003329,-464874.262000,0.007789,0.001790,0.001790,0.216611,0.040563,-464185.000000,0.006477,0.001659,0.001659,0.144902,0.010476,-464677.267000,0.007495,0.001790,0.001790,0.187660,0.030085,-464360.203000,0.006476,0.001659,0.001659,0.144509,0.009993,-464678.698000,0.007468,0.001790,0.001790,0.187212,0.029420,-464362.041000,38.231983,25.527021,25.527021,149.578776,148.858386,5106.764253,0.000382,0.000255,0.000255,0.001496,0.001489,0.051068,DROSOPHILA-testing-redo,p2_p1,linkedancestor,5000,15percent,7
0.007047,0.003368,0.003368,0.002556,0.004653,-467912.877199,0.007116,0.003441,0.003441,0.001932,0.004104,-467912.762500,0.000436,0.000096,0.000096,0.002272,0.003155,75.535254,0.005285,0.003243,0.003243,0.000000,0.000000,-468227.443000,0.007989,0.003441,0.003441,0.019689,0.024848,-467549.680000,0.005966,0.003243,0.003243,0.000076,0.000312,-468060.836000,0.007659,0.003441,0.003441,0.008423,0.012190,-467765.218000,0.005966,0.003243,0.003243,0.000000,0.000000,-468061.197000,0.007622,0.003441,0.003441,0.007105,0.010587,-467765.671000,31.937763,25.600172,25.600172,2199.055037,1453.953979,8194.899915,0.000319,0.000256,0.000256,0.021991,0.014540,0.081949,DROSOPHILA-testing-redo,nomig,linkedancestor,5000,15percent,17
0.006733,0.001806,0.001806,0.022552,0.134282,-470543.508429,0.006690,0.001817,0.001817,0.022265,0.134065,-470543.226500,0.000232,0.000063,0.000063,0.005632,0.010175,80.054334,0.006279,0.001709,0.001709,0.004829,0.097805,-470905.857000,0.007556,0.002180,0.002180,0.051718,0.175133,-470198.485000,0.006336,0.001709,0.001709,0.012446,0.115054,-470702.290000,0.007225,0.001940,0.001940,0.034215,0.154827,-470387.522000,0.006367,0.001709,0.001709,0.012106,0.114743,-470700.248000,0.007225,0.001940,0.001940,0.033762,0.154435,-470385.737000,54.376064,29.133459,29.133459,251.219241,300.316996,6822.406961,0.000544,0.000291,0.000291,0.002512,0.003003,0.068224,DROSOPHILA-testing-redo,p1_p2,adaptiveint,5000,15percent,3
0.006449,0.001811,0.001811,0.013242,0.143640,-464697.361945,0.006446,0.001805,0.001805,0.012882,0.143388,-464697.112000,0.000213,0.000028,0.000028,0.004259,0.010696,80.067024,0.005952,0.001805,0.001805,0.001196,0.110126,-465038.704000,0.007128,0.001937,0.001937,0.036771,0.186129,-464374.308000,0.005995,0.001805,0.001805,0.005938,0.123204,-464855.221000,0.006891,0.001937,0.001937,0.022491,0.164631,-464541.444000,0.006134,0.001805,0.001805,0.005469,0.122603,-464853.287000,0.006904,0.001805,0.001805,0.021793,0.163926,-464539.678000,40.756915,31.686900,31.686900,247.798105,192.784485,7684.790092,0.000408,0.000317,0.000317,0.002478,0.001928,0.076848,DROSOPHILA-testing-redo,p1_p2,linkedancestor,5000,5percent,7
0.006704,0.001783,0.001783,0.021480,0.139301,-469791.102226,0.006675,0.001775,0.001775,0.021144,0.139247,-469790.969000,0.000217,0.000030,0.000030,0.005248,0.010434,80.621357,0.006130,0.001775,0.001775,0.003465,0.093441,-470118.830000,0.007431,0.001905,0.001905,0.045741,0.183167,-469445.092000,0.006284,0.001775,0.001775,0.012154,0.118863,-469949.753000,0.007150,0.001905,0.001905,0.032612,0.160532,-469634.183000,0.006278,0.001775,0.001775,0.011761,0.118399,-469951.108000,0.007133,0.001905,0.001905,0.032121,0.160053,-469635.751000,57.633108,29.920657,29.920657,136.473635,119.732077,5010.819147,0.000576,0.000299,0.000299,0.001365,0.001197,0.050108,DROSOPHILA-testing-redo,p1_p2,adaptiveint,5000,10percent,9
0.002428,0.000868,0.000868,0.234073,0.080766,-451516.448514,0.002451,0.000939,0.000939,0.241992,0.083011,-451529.872000,0.000053,0.000166,0.000166,0.038615,0.026709,108.508286,0.002307,0.000396,0.000396,0.110227,0.014750,-451883.032000,0.002451,0.000939,0.000939,0.342008,0.160629,-451019.256000,0.002307,0.000443,0.000443,0.142252,0.028271,-451697.389000,0.002451,0.000939,0.000939,0.294533,0.130815,-451261.380000,0.002307,0.000460,0.000460,0.140022,0.024757,-451711.300000,0.002451,0.000939,0.000939,0.292133,0.124400,-451278.508000,26.472985,26.242382,26.242382,34.618484,39.700286,56.181166,0.000265,0.000262,0.000262,0.000346,0.000397,0.000562,DROSOPHILA-testing-redo,p2_p1,linkedancestor,1250,10percent,17
0.002627,0.000750,0.000750,0.222646,0.091629,-452108.328307,0.002450,0.000549,0.000549,0.211388,0.077858,-452102.251000,0.000207,0.000270,0.000270,0.041481,0.037060,140.547532,0.002450,0.000407,0.000407,0.138992,0.030664,-452559.135000,0.003006,0.001101,0.001101,0.335562,0.214219,-451677.730000,0.002450,0.000455,0.000455,0.164611,0.044494,-452359.509000,0.003006,0.001101,0.001101,0.301922,0.162279,-451863.593000,0.002450,0.000463,0.000463,0.162970,0.041362,-452357.593000,0.003006,0.001101,0.001101,0.299285,0.154499,-451862.050000,25.596893,25.468267,25.468267,30.699876,29.678652,37.918283,0.000256,0.000255,0.000255,0.000307,0.000297,0.000379,DROSOPHILA-testing-redo,p2_p1,linkedancestor,1250,15percent,16
0.005860,0.001550,0.001550,0.021931,0.130171,-464199.961719,0.005862,0.001570,0.001570,0.021604,0.129880,-464199.374500,0.000260,0.000083,0.000083,0.005204,0.010801,81.029523,0.005172,0.001363,0.001363,0.005517,0.094498,-464544.071000,0.006726,0.001802,0.001802,0.045016,0.173724,-463864.482000,0.005398,0.001363,0.001363,0.012689,0.109278,-464360.774000,0.006457,0.001802,0.001802,0.033035,0.152634,-464041.881000,0.005398,0.001363,0.001363,0.012078,0.109093,-464360.969000,0.006324,0.001681,0.001681,0.032176,0.152421,-464042.178000,32.876486,27.682695,27.682695,183.299644,102.644623,2063.602814,0.000329,0.000277,0.000277,0.001833,0.001026,0.020636,DROSOPHILA-testing-redo,p1_p2,adaptiveint,5000,10percent,1
0.006662,0.002953,0.002953,0.002811,0.004190,-469391.552708,0.006858,0.002904,0.002904,0.002185,0.003428,-469391.402000,0.000675,0.000084,0.000084,0.002391,0.003329,76.287758,0.004481,0.002904,0.002904,0.000000,0.000000,-469704.257000,0.007631,0.003098,0.003098,0.023075,0.025959,-469021.879000,0.004481,0.002904,0.002904,0.000093,0.000150,-469541.024000,0.007317,0.003098,0.003098,0.008878,0.012308,-469242.719000,0.004481,0.002904,0.002904,0.000000,0.000000,-469542.414000,0.007276,0.003098,0.003098,0.007581,0.010670,-469244.268000,27.747990,25.873947,25.873947,1701.500743,617.426283,1574.664238,0.000277,0.000259,0.000259,0.017015,0.006174,0.015747,DROSOPHILA-testing-redo,nomig,linkedancestor,5000,5percent,18
0.002848,0.000837,0.000837,0.238742,0.077065,-451781.181311,0.002801,0.000921,0.000921,0.243687,0.075173,-451783.820500,0.000267,0.000192,0.000192,0.046030,0.021306,100.469667,0.002619,0.000509,0.000509,0.146331,0.024491,-452158.739000,0.003822,0.001257,0.001257,0.345146,0.145259,-451356.378000,0.002619,0.000573,0.000573,0.166342,0.042267,-451970.346000,0.003580,0.001177,0.001177,0.316331,0.122914,-451583.242000,0.002619,0.000582,0.000582,0.164501,0.039025,-451973.220000,0.003580,0.001177,0.001177,0.313955,0.118469,-451586.281000,26.448561,25.912317,25.912317,29.201973,40.181241,66.091321,0.000264,0.000259,0.000259,0.000292,0.000402,0.000661,DROSOPHILA-testing-redo,p2_p1,linkedp1,1250,5percent,2
0.006491,0.002716,0.002716,0.004776,0.004333,-467216.368861,0.006427,0.002716,0.002716,0.004377,0.003903,-467215.835000,0.000270,0.000000,0.000000,0.002560,0.002700,75.211258,0.006081,0.002716,0.002716,0.000004,0.000001,-467556.924000,0.007238,0.002716,0.002716,0.022188,0.022950,-466910.619000,0.006112,0.002716,0.002716,0.001003,0.000424,-467364.799000,0.006989,0.002716,0.002716,0.010781,0.010676,-467070.618000,0.006112,0.002716,0.002716,0.000406,0.000001,-467363.664000,0.006989,0.002716,0.002716,0.009668,0.009419,-467069.735000,40.889195,1.000000,1.000000,2404.998450,1590.278449,18217.813323,0.000409,0.000010,0.000010,0.024050,0.015903,0.182178,DROSOPHILA-testing-redo,nomig,linkedancestor,5000,5percent,12
0.009785,0.002466,0.002466,0.006667,0.079281,-474139.327740,0.009937,0.002466,0.002466,0.006398,0.078968,-474139.048000,0.000810,0.000000,0.000000,0.002577,0.007777,75.276101,0.005936,0.002466,0.002466,0.000117,0.049973,-474453.605000,0.011321,0.002466,0.002466,0.019436,0.114682,-473804.422000,0.007136,0.002466,0.002466,0.002425,0.064940,-474288.067000,0.010898,0.002466,0.002466,0.012409,0.095474,-473993.197000,0.007710,0.002466,0.002466,0.002034,0.064122,-474287.476000,0.011004,0.002466,0.002466,0.011791,0.094559,-473992.807000,33.142102,1.000000,1.000000,174.613142,340.197642,6087.970605,0.000331,0.000010,0.000010,0.001746,0.003402,0.060880,DROSOPHILA-testing-redo,p1_p2,adaptiveint,20000,5percent,19
0.007421,0.002066,0.002066,0.136862,0.021781,-470273.953433,0.007432,0.002006,0.002006,0.136518,0.021516,-470273.556000,0.000251,0.000107,0.000107,0.011410,0.004694,80.356976,0.006787,0.002006,0.002006,0.097498,0.007108,-470668.432000,0.008287,0.002257,0.002257,0.179656,0.042400,-469934.464000,0.006986,0.002006,0.002006,0.115467,0.013279,-470432.693000,0.007983,0.002257,0.002257,0.159960,0.031573,-470117.411000,0.007028,0.002006,0.002006,0.115114,0.012997,-470430.312000,0.007983,0.002257,0.002257,0.159507,0.031207,-470115.292000,52.394533,25.932696,25.932696,128.803440,464.116575,5358.790286,0.000524,0.000259,0.000259,0.001288,0.004641,0.053588,DROSOPHILA-testing-redo,p2_p1,linkedancestor,5000,10percent,13
0.003761,0.000993,0.000993,0.084776,0.313277,-465125.597547,0.003724,0.000950,0.000950,0.083208,0.314136,-465125.321000,0.000129,0.000052,0.000052,0.016920,0.024929,82.399489,0.003527,0.000950,0.000950,0.035584,0.233228,-465482.111000,0.003985,0.001074,0.001074,0.140598,0.388705,-464775.886000,0.003527,0.000950,0.000950,0.055519,0.261988,-465288.494000,0.003985,0.001074,0.001074,0.119663,0.361293,-464964.873000,0.003527,0.000950,0.000950,0.054458,0.264082,-465285.264000,0.003985,0.001074,0.001074,0.118532,0.362959,-464961.909000,26.346056,25.517184,25.517184,62.591330,55.299406,541.612955,0.000263,0.000255,0.000255,0.000626,0.000553,0.005416,DROSOPHILA-testing-redo,p1_p2,neutral,1250,NA,2
0.018752,0.001712,0.001712,0.000594,0.000591,-480344.914703,0.018690,0.001712,0.001712,0.000413,0.000407,-480344.399000,0.000908,0.000000,0.000000,0.000596,0.000595,72.586878,0.015991,0.001712,0.001712,0.000000,0.000000,-480641.726000,0.023034,0.001712,0.001712,0.007206,0.006117,-480026.581000,0.017120,0.001712,0.001712,0.000016,0.000015,-480488.021000,0.020581,0.001712,0.001712,0.002174,0.002202,-480203.884000,0.016951,0.001712,0.001712,0.000000,0.000000,-480488.335000,0.020365,0.001712,0.001712,0.001779,0.001780,-480204.428000,162.847251,1.000000,1.000000,28294.728897,28996.770355,4721.606128,0.001628,0.000010,0.000010,0.282947,0.289968,0.047216,DROSOPHILA-testing-redo,nomig,neutral,20000,NA,6
0.010779,0.001939,0.001939,0.067790,0.005073,-473461.026243,0.010948,0.002014,0.002014,0.067499,0.004833,-473460.455000,0.001063,0.000111,0.000111,0.006498,0.002090,74.904275,0.006125,0.001794,0.001794,0.044390,0.000019,-473772.606000,0.013233,0.002217,0.002217,0.098382,0.016485,-473085.977000,0.007013,0.001794,0.001794,0.055890,0.001686,-473608.628000,0.012116,0.002014,0.002014,0.081062,0.009832,-473314.821000,0.009032,0.001794,0.001794,0.055343,0.001366,-473607.529000,0.012635,0.002014,0.002014,0.080448,0.009269,-473314.116000,33.327762,26.773665,26.773665,229.217731,399.422241,1965.932872,0.000333,0.000268,0.000268,0.002292,0.003994,0.019659,DROSOPHILA-testing-redo,p2_p1,linkedp1,20000,10percent,9
0.006666,0.001821,0.001821,0.120440,0.022263,-468381.578241,0.006644,0.001821,0.001821,0.120206,0.022038,-468381.366500,0.000199,0.000000,0.000000,0.009191,0.004754,78.651229,0.006145,0.001821,0.001821,0.088337,0.005918,-468712.426000,0.007217,0.001821,0.001821,0.159648,0.049438,-468060.354000,0.006241,0.001821,0.001821,0.102547,0.013517,-468536.803000,0.007015,0.001821,0.001821,0.139183,0.032125,-468227.571000,0.006241,0.001821,0.001821,0.103122,0.013276,-468534.461000,0.006975,0.001821,0.001821,0.139653,0.031828,-468225.666000,56.806653,1.000000,1.000000,292.117916,245.274550,11025.825888,0.000568,0.000010,0.000010,0.002921,0.002453,0.110258,DROSOPHILA-testing-redo,p2_p1,linkedp1,5000,15percent,13
0.003947,0.002398,0.002398,0.310800,0.290634,-453696.920540,0.003947,0.002356,0.002356,0.316423,0.292509,-453696.453500,0.000000,0.000205,0.000205,0.051273,0.084823,76.904771,0.003947,0.002119,0.002119,0.164135,0.108477,-454036.827000,0.003947,0.002780,0.002780,0.433039,0.497461,-453360.545000,0.003947,0.002119,0.002119,0.203269,0.143144,-453849.081000,0.003947,0.002780,0.002780,0.401940,0.448971,-453547.269000,0.003947,0.002119,0.002119,0.210118,0.135769,-453848.301000,0.003947,0.002780,0.002780,0.407296,0.437981,-453546.678000,1.000000,25.902576,25.902576,32.734629,27.075089,1581.868534,0.000010,0.000259,0.000259,0.000327,0.000271,0.015819,DROSOPHILA-testing-redo,nomig,bgs,1250,NA,7
0.010831,0.001842,0.001842,0.083106,0.000831,-474552.408342,0.010813,0.001898,0.001898,0.082959,0.000617,-474552.052500,0.000510,0.000098,0.000098,0.006940,0.000760,75.359548,0.009258,0.001669,0.001669,0.056711,0.000000,-474891.311000,0.012305,0.001898,0.001898,0.111734,0.008060,-474228.171000,0.009894,0.001669,0.001669,0.069795,0.000026,-474700.990000,0.011899,0.001898,0.001898,0.096891,0.002838,-474405.043000,0.009979,0.001669,0.001669,0.069640,0.000000,-474698.793000,0.011944,0.001898,0.001898,0.096717,0.002340,-474403.426000,63.800088,25.901353,25.901353,273.826970,163.833519,4656.748046,0.000638,0.000259,0.000259,0.002738,0.001638,0.046567,DROSOPHILA-testing-redo,p2_p1,linkedp1,20000,15percent,17
0.009548,0.001921,0.001921,0.011356,0.070867,-476961.010254,0.009478,0.001888,0.001888,0.011088,0.070732,-476960.471500,0.000542,0.000101,0.000101,0.002890,0.006463,76.971752,0.008153,0.001888,0.001888,0.003359,0.048263,-477350.002000,0.011236,0.002286,0.002286,0.026637,0.100438,-476638.766000,0.008542,0.001888,0.001888,0.006452,0.058649,-477112.936000,0.010718,0.002286,0.002286,0.017733,0.083989,-476810.599000,0.008741,0.001888,0.001888,0.006108,0.058183,-477113.982000,0.010889,0.002286,0.002286,0.017188,0.083455,-476811.797000,40.613736,27.663403,27.663403,177.624908,358.770080,6469.359445,0.000406,0.000277,0.000277,0.001776,0.003588,0.064694,DROSOPHILA-testing-redo,p1_p2,linkedp1,20000,5percent,6
0.006250,0.001787,0.001787,0.017462,0.121455,-468793.705658,0.006212,0.001677,0.001677,0.017173,0.120880,-468793.339000,0.000290,0.000149,0.000149,0.004859,0.011781,82.105067,0.005770,0.001677,0.001677,0.002207,0.083509,-469151.426000,0.007124,0.001996,0.001996,0.043375,0.168620,-468469.170000,0.005780,0.001677,0.001677,0.008858,0.099823,-468955.115000,0.006841,0.001996,0.001996,0.027771,0.145134,-468634.389000,0.005770,0.001677,0.001677,0.008427,0.099277,-468952.852000,0.006825,0.001996,0.001996,0.027231,0.144518,-468632.229000,29.804814,25.381896,25.381896,237.288316,74.260455,896.564626,0.000298,0.000254,0.000254,0.002373,0.000743,0.008966,DROSOPHILA-testing-redo,p1_p2,bgs,5000,NA,16
0.007117,0.002062,0.002062,0.137686,0.020623,-470892.637364,0.007084,0.002016,0.002016,0.137356,0.020327,-470892.337500,0.000307,0.000094,0.000094,0.011111,0.004995,79.198845,0.006427,0.002016,0.002016,0.102892,0.004880,-471264.965000,0.008408,0.002406,0.002406,0.178822,0.043544,-470542.422000,0.006689,0.002016,0.002016,0.116717,0.011689,-471047.419000,0.007852,0.002406,0.002406,0.160255,0.031212,-470738.942000,0.006723,0.002016,0.002016,0.116416,0.011218,-471047.007000,0.007852,0.002167,0.002167,0.159828,0.030652,-470738.623000,39.633527,27.915509,27.915509,253.321306,306.100730,5759.108463,0.000396,0.000279,0.000279,0.002533,0.003061,0.057591,DROSOPHILA-testing-redo,p2_p1,linkedp1,5000,5percent,12
0.009278,0.001930,0.001930,0.083049,0.002047,-478665.887412,0.009253,0.001902,0.001902,0.082866,0.001734,-478665.609500,0.000395,0.000075,0.000075,0.007084,0.001488,77.031710,0.008283,0.001902,0.001902,0.058093,0.000000,-479044.420000,0.010645,0.002130,0.002130,0.112527,0.012349,-478320.652000,0.008589,0.001902,0.001902,0.069854,0.000130,-478817.465000,0.010088,0.002130,0.002130,0.097610,0.005765,-478515.198000,0.008589,0.001902,0.001902,0.069403,0.000000,-478815.849000,0.010040,0.002130,0.002130,0.097009,0.004925,-478514.041000,44.431236,26.972304,26.972304,528.301947,130.395247,9848.105721,0.000444,0.000270,0.000270,0.005283,0.001304,0.098481,DROSOPHILA-testing-redo,p2_p1,linkedancestor,20000,5percent,14
0.002363,0.000954,0.000954,0.074687,0.300872,-451670.802453,0.002313,0.000934,0.000934,0.073480,0.298501,-451670.212000,0.000133,0.000054,0.000054,0.024726,0.037334,78.545112,0.002313,0.000934,0.000934,0.006558,0.196113,-452005.928000,0.002728,0.001102,0.001102,0.165204,0.421935,-451330.492000,0.002313,0.000934,0.000934,0.030580,0.232787,-451825.393000,0.002728,0.001102,0.001102,0.126121,0.383930,-451518.283000,0.002313,0.000934,0.000934,0.028479,0.228573,-451828.248000,0.002728,0.001102,0.001102,0.123013,0.377845,-451521.496000,26.502878,26.502384,26.502384,50.027602,40.818714,6865.553229,0.000265,0.000265,0.000265,0.000500,0.000408,0.068656,DROSOPHILA-testing-redo,p1_p2,adaptiveint,1250,5percent,4
