L,nu1,nu2,T,m12,m21,theta0,model,genome,dfe,divtime,percent
-3606.3594441530577,0.0229078704955606,0.0298515641852022,0.0054064938215865,0.0100278945032204,0.0058686317854901,3117.5664043258184,p1_p2,drosophila,adaptiveint,1250,10
-1074.5153827388865,0.9149197239558612,1.1532576942567043,0.3171287586388088,0.0164298025727971,0.1234890782865204,1715.9599380184447,p1_p2,drosophila,adaptiveint,1250,10
-1110.685172880551,0.7718747997667105,0.9417257049833172,0.2451125548621509,0.0087102863998316,0.0200003406456011,1893.580969509641,p1_p2,drosophila,adaptiveint,1250,10
-1089.3254525078669,0.9855146043417456,1.1522386961635336,0.315346220225158,0.0181992573821737,0.1091023336103258,1695.8977105398146,p1_p2,drosophila,adaptiveint,1250,10
-1089.102492153636,0.9655589801049852,1.1151137507665732,0.3884413435415283,0.1024716439203008,0.3888158077421441,1657.6111532119482,p1_p2,drosophila,adaptiveint,1250,10
-1138.3378562909252,0.832404009818703,1.068965910256778,0.2735418523455656,0.0149107281593594,0.01711685252928,1804.8426816628407,p1_p2,drosophila,adaptiveint,1250,10
-1108.366360764054,0.8512949769329488,1.1059133694795769,0.2876487126766384,0.0538312209991244,0.0035767166066689,1774.6582377817049,p1_p2,drosophila,adaptiveint,1250,10
-1091.7213894371075,0.933322899365286,1.177307374253103,0.3063796872713274,0.0227473668495924,0.0693684350162694,1712.712266829224,p1_p2,drosophila,adaptiveint,1250,10
-1134.377129004552,0.8727655287578711,1.1545602633571554,0.2831695925665988,0.0055261063013845,0.0080313473656933,1758.4559916215298,p1_p2,drosophila,adaptiveint,1250,10
-1077.6486969967425,0.9977107796196616,1.1962922656196355,0.3418788202022554,0.0572924433406018,0.0874266698213208,1658.314672827293,p1_p2,drosophila,adaptiveint,1250,10
-1111.552463749652,0.8803358592096703,1.1704944327482605,0.3159545280856873,0.0988693648866666,0.0417069069961037,1722.552300791222,p1_p2,drosophila,adaptiveint,1250,10
-1147.2493917851227,0.8511530343187554,1.010976145573006,0.2725000766957321,0.0287630023230824,0.0268463362790055,1816.707569471371,p1_p2,drosophila,adaptiveint,1250,10
-1115.8587716551583,0.8676994844095142,1.1482239835916657,0.2763499383539828,0.0093321704145192,0.0024476185666116,1768.1315133901858,p1_p2,drosophila,adaptiveint,1250,10
-1128.516818666294,0.9064979053659338,1.1121315040858872,0.3161706973224943,0.0262727519000678,0.1021004470942228,1730.5799700787438,p1_p2,drosophila,adaptiveint,1250,10
-1137.0421249409287,0.910484798845569,0.940380145666288,0.2722692148848796,0.0060939574380185,0.0064570775944664,1818.959634556108,p1_p2,drosophila,adaptiveint,1250,10
-1124.0861470474658,0.8672858608257146,1.1144891752605506,0.294327660308683,0.0677933150635714,0.0045605489474032,1760.838512993153,p1_p2,drosophila,adaptiveint,1250,10
-1356.3972346711537,0.5292944162736695,0.5509705348528038,0.1585245904464089,0.0165119494712625,0.0001713374147025,2265.1143541026627,p1_p2,drosophila,adaptiveint,1250,10
-1116.502183300695,0.850976089384885,1.0066718629924687,0.2838635042903786,0.0007846919188774,0.0159779868918868,1808.136162007123,p1_p2,drosophila,adaptiveint,1250,10
-1153.5832758649794,0.9682772062794948,1.022620457767389,0.2801960744723421,0.0064993065186797,0.0005719276024559,1767.7090265869097,p1_p2,drosophila,adaptiveint,1250,10
-1109.4201591092303,0.9310866939818132,1.1834354715788775,0.3157158742153554,0.0863732158298743,0.0313410405254807,1703.1109041128004,p1_p2,drosophila,adaptiveint,1250,10
-1113.9009554655008,0.8523135138865546,1.1116625894051488,0.3177028963995094,0.1546883568122817,0.065745232631807,1747.257198611234,p1_p2,drosophila,adaptiveint,1250,10
-1803.5039465283603,0.312418383313487,0.3438494691963698,0.0939187822966314,0.0,0.0015064589823806,2614.6086488246474,p1_p2,drosophila,adaptiveint,1250,10
-1107.6529904326844,0.9828516591343068,1.1876873926327118,0.3255230103055938,0.0105847058825434,0.0944716507609963,1678.744705965152,p1_p2,drosophila,adaptiveint,1250,10
-1071.9546641890563,0.9223083272521424,1.0925663612119354,0.3094431196904683,0.0187967100165221,0.1119196750645527,1736.695660542406,p1_p2,drosophila,adaptiveint,1250,10
-1094.687297406097,0.9022117558776838,1.1087212573015532,0.2897723068383847,0.005202702071633,0.0334499758587785,1755.3931325098988,p1_p2,drosophila,adaptiveint,1250,10
-1132.2836982160056,0.8736115642944274,1.0203258813203009,0.2755693535901538,0.0219826833864944,0.0471355221624783,1803.3888592555688,p1_p2,drosophila,adaptiveint,1250,10
-1131.1474499230503,0.8524050289590936,1.1227133931384732,0.3130188152234072,0.1097531048296547,0.0618162097305475,1747.961421000732,p1_p2,drosophila,adaptiveint,1250,10
-1107.485309374812,1.016817561520382,1.184982213587141,0.3829601178362246,0.0938347528776519,0.2534552767173637,1625.0352936133515,p1_p2,drosophila,adaptiveint,1250,10
-1126.3718822586095,0.947707436549186,1.1079382992542084,0.2959045247168199,0.0046986659232836,0.0102772350946072,1735.6174520950472,p1_p2,drosophila,adaptiveint,1250,10
-1057.6114798528126,0.938074463769155,1.1058393624128815,0.3733619975689533,0.091028946527055,0.3044278290193321,1679.356479356506,p1_p2,drosophila,adaptiveint,1250,10
-1160.5554306689946,0.9035006887610728,1.156340811935802,0.2898692476453388,0.0127001920059635,0.030571248648346,1742.0919986081317,p1_p2,drosophila,adaptiveint,1250,10
-1108.925018362125,0.9718553263384416,1.1834125121543932,0.3818778248000983,0.1412660992618804,0.262703872526524,1639.907801426905,p1_p2,drosophila,adaptiveint,1250,10
-1144.294471471783,0.8635579191006086,1.0538312837887454,0.2763812867444806,0.0291099042208888,0.0078508881662057,1795.7857247808024,p1_p2,drosophila,adaptiveint,1250,10
-1101.626617484873,1.0790726290923942,1.2276511742312792,0.3558427178458117,0.0873394604491897,0.0863901405905485,1616.5796993063188,p1_p2,drosophila,adaptiveint,1250,10
-1097.4626017393948,0.9094589686111696,1.0976268536871765,0.3035620266611424,0.0156732618518914,0.0907161597572838,1744.3400689337152,p1_p2,drosophila,adaptiveint,1250,10
-1104.57349434245,0.9729158373467248,1.1236476894850873,0.3373773323361874,0.0038704360713607,0.228320159800496,1689.8735675750052,p1_p2,drosophila,adaptiveint,1250,10
-1096.7817897949194,0.9553000897959096,1.15772984118034,0.3423424679559629,0.0072507753193331,0.2197133936209928,1682.164955954992,p1_p2,drosophila,adaptiveint,1250,10
-1081.7492862629977,0.9692859695619412,1.1662261007766528,0.3826048629009091,0.0994927131877458,0.2863437144634206,1645.2308196985614,p1_p2,drosophila,adaptiveint,1250,10
-1139.6007856713704,0.7377999746669218,0.9698944963162835,0.2578119492300832,0.0851254260644477,0.0003922343285089,1886.2708417004917,p1_p2,drosophila,adaptiveint,1250,10
-2475.127770239134,0.1703632888607562,0.1758250266638675,0.0451205728505515,0.0386540623214116,0.0187919027097387,2907.4684693381782,p1_p2,drosophila,adaptiveint,1250,10
-1084.134608620997,0.994392610435958,1.2568697645704532,0.368825647160771,0.1640886548381188,0.1243760253192433,1622.7070231781245,p1_p2,drosophila,adaptiveint,1250,10
-1098.9551969737568,0.9154494925977346,1.1541866954066735,0.3002377730820331,0.0223956806962257,0.034032596385672,1729.467524702455,p1_p2,drosophila,adaptiveint,1250,10
-1181.949800255156,0.8110881332442786,0.8859212481022575,0.2857562102905137,0.0242023636248959,0.0824990345100885,1864.321138464504,p1_p2,drosophila,adaptiveint,1250,10
-1113.0475195503282,0.9311546315913766,1.0880632786407078,0.3112552168176602,0.0401235197722306,0.1254787955455256,1733.614092506745,p1_p2,drosophila,adaptiveint,1250,10
-1058.1012481105731,0.9819764825335509,1.147236884321069,0.3676042343515203,0.0568347918635153,0.2792749312379399,1657.4568042727387,p1_p2,drosophila,adaptiveint,1250,10
-1155.8822180728168,0.8870754976876847,1.1312008173346926,0.2846749445858899,0.0025110596914372,0.0057782061422756,1758.6242002656393,p1_p2,drosophila,adaptiveint,1250,10
-1080.8009589135877,0.944657760532964,1.172660833147525,0.3704424701697459,0.1328888215371805,0.2212307292755067,1659.4470084581678,p1_p2,drosophila,adaptiveint,1250,10
-1071.0263716270515,0.8850855265046811,1.122346960775056,0.3047326279458652,0.0164252799946765,0.0464367765804963,1744.0866928491062,p1_p2,drosophila,adaptiveint,1250,10
-1116.1496157407666,0.8571579207813702,1.0090134169138882,0.2868344411592923,0.0397190859343197,0.0829134041521248,1802.9925231052132,p1_p2,drosophila,adaptiveint,1250,10
-1168.9729962132662,0.8839988331489279,1.1423398480636962,0.2895583603536802,0.0335944572405092,0.0082507235145194,1752.0678433214737,p1_p2,drosophila,adaptiveint,1250,10
-3443.34556735626,0.0295736089944705,0.0343721549130983,0.0067240116407155,0.0101720165038889,0.0100060210570489,3117.939613090362,p1_p2,drosophila,adaptiveint,1250,10
-1084.383095457527,0.9307176203359634,1.134203334366604,0.3211502257424368,0.0434236615068891,0.0936277536712194,1712.3074592559333,p1_p2,drosophila,adaptiveint,1250,10
-1179.8966781802396,0.6754049582757427,0.9500542707215638,0.238608623791635,0.0146096208816666,0.0092430397300044,1937.2860903230817,p1_p2,drosophila,adaptiveint,1250,10
-1085.2055858518129,0.9913928110778188,1.0991772504657131,0.3758235530869648,0.1046863536705049,0.3377238639188367,1662.1518960219169,p1_p2,drosophila,adaptiveint,1250,10
-1053.6602894953637,1.0295326734362291,1.1115706306776008,0.3755908539689901,0.0442814831950518,0.3728799201015226,1647.3823452271097,p1_p2,drosophila,adaptiveint,1250,10
-1100.5813295371709,0.9853799959704516,1.168227295204156,0.3574889848621922,0.1293614434943374,0.1298973971607449,1656.950418459652,p1_p2,drosophila,adaptiveint,1250,10
-1130.083668290129,0.9503949958976028,1.204376734639225,0.3086411252297386,0.0307194677097033,0.0270073871302123,1698.3524317044178,p1_p2,drosophila,adaptiveint,1250,10
-1102.3792010138436,0.9699564495442512,1.188861028914246,0.3319363831150096,0.0266191921918061,0.1323845774547008,1677.117426612407,p1_p2,drosophila,adaptiveint,1250,10
-1105.1416786261846,0.969899046149282,1.0706782044889176,0.3598542770934441,0.0303229932319551,0.3478172554631464,1689.4138667961015,p1_p2,drosophila,adaptiveint,1250,10
-1100.5396538932046,0.8918399247227649,1.221281155298775,0.3173629626382811,0.14627128325274,0.0141040464398116,1703.896134037669,p1_p2,drosophila,adaptiveint,1250,10
-1124.3069141509782,0.9047329811916182,1.17099567850053,0.3084038224074136,0.0293974990316358,0.0483894286380113,1721.3038259354073,p1_p2,drosophila,adaptiveint,1250,10
-1128.6561371580335,0.9103265010601308,1.2618187481475822,0.375148086896412,0.3137033418611317,0.1227010300722623,1641.715710717275,p1_p2,drosophila,adaptiveint,1250,10
-1111.283521295299,0.9643053226199044,1.2680754967682193,0.3199080221168032,0.0209440222671715,0.0599564201157484,1669.2429901701685,p1_p2,drosophila,adaptiveint,1250,10
-1417.7547107759588,0.3977662161883435,0.679869022854509,0.1471604302509161,0.008226087751119,0.0,2288.673233373544,p1_p2,drosophila,adaptiveint,1250,10
-371.2752869761748,1.0825027073931672,1.0903865407411346,2.240230078056319,0.0,8.660685880620247e-05,1134.2074999227293,nomig,drosophila,linkedancestor,5000,5
-400.2882221540733,1.0395223757339058,1.0383617094809834,2.1086266834394,0.0006974358139864,0.0,1182.9213220812906,nomig,drosophila,linkedancestor,5000,5
-377.3511923168632,1.0534720439650245,1.081119370250675,2.155197621995272,0.0,0.0,1157.9000152617878,nomig,drosophila,linkedancestor,5000,5
-419.6584684739888,1.060065971847311,1.0664152946577397,2.192026986909898,0.0,0.0020733269148119,1155.338496132298,nomig,drosophila,linkedancestor,5000,5
-429.6619876661988,0.9709103618692138,0.965093723628047,1.9744847721419452,0.0001083265309063,0.001583495686401,1253.5083284562877,nomig,drosophila,linkedancestor,5000,5
-390.9781261212654,1.055068670409795,1.0279182868503298,2.1235654124884022,0.0006260857019214,0.0003314522739341,1179.0814116064869,nomig,drosophila,linkedancestor,5000,5
-386.6703689574963,1.066617575076164,1.0398250938361715,2.1079068632201663,0.0,0.0,1173.6915547855492,nomig,drosophila,linkedancestor,5000,5
-420.56626874282495,1.0402982746087643,1.0290815922620165,2.0641153693169603,0.0007498183722085,0.0003802828567974,1192.3949026563496,nomig,drosophila,linkedancestor,5000,5
-386.0681830503345,1.024772322083754,1.0568230314711966,2.1669099737175395,0.0014396620768887,0.0,1173.2619519043767,nomig,drosophila,linkedancestor,5000,5
-422.639518993854,0.9768690876159132,1.0073448052500564,2.0301625977971027,0.0016073044479661,5.243823006603627e-05,1227.046691260476,nomig,drosophila,linkedancestor,5000,5
-415.8074564939483,1.0607222725809844,1.0658247617366872,2.1474347834046883,0.0,0.000872646122053,1161.5841859401407,nomig,drosophila,linkedancestor,5000,5
-401.6131862616307,1.008634436458809,1.0339372960333044,2.0689494410600417,0.0014187368790976,0.0,1200.721701825128,nomig,drosophila,linkedancestor,5000,5
-380.7718217673398,1.1303307729699184,1.14760093077999,2.317687725722523,0.0002307793254483,3.039811103752244e-05,1093.4594306439203,nomig,drosophila,linkedancestor,5000,5
-406.1174718063269,1.1011269515570297,1.0646687303578433,2.210961004833644,0.0,0.0012894417605418,1140.4915352191954,nomig,drosophila,linkedancestor,5000,5
-395.7731747245675,1.0411623701404802,1.069132796234708,2.173493368533628,0.0002192411553039,0.0,1162.988446979788,nomig,drosophila,linkedancestor,5000,5
-396.6791107761379,1.043930102472985,1.0274042494888989,2.116115238321658,0.0,0.0,1183.941188616746,nomig,drosophila,linkedancestor,5000,5
-391.49843453555,1.1646287493031682,1.1441886637888223,2.3634986613976032,0.0,0.0014586997157363,1079.203048157172,nomig,drosophila,linkedancestor,5000,5
-384.1260185232386,1.0613122650428517,1.0457829332665074,2.1315199682443398,0.0,0.0,1170.0314535945809,nomig,drosophila,linkedancestor,5000,5
-401.1593301449036,1.1148379365805008,1.1036935232701488,2.272673944174473,0.0004611711743894,0.0,1116.300319930605,nomig,drosophila,linkedancestor,5000,5
-387.303020088465,1.0524138068285942,1.070898187093977,2.175748355946127,0.0,0.0,1158.5159930892949,nomig,drosophila,linkedancestor,5000,5
-391.90990809629216,1.0795892467245802,1.074334461275333,2.209473000208691,0.0011028629321537,0.0,1144.296134056577,nomig,drosophila,linkedancestor,5000,5
-387.6674369569005,1.02445854450411,1.033581602567766,2.109920999100479,0.0008058480887033,0.0,1189.3206670984446,nomig,drosophila,linkedancestor,5000,5
-378.4811301061704,1.0882733916289284,1.0860802946424424,2.2424237955542,0.0,0.0013547613138269,1133.545024138597,nomig,drosophila,linkedancestor,5000,5
-397.2753634271974,1.0209357874599838,1.0367253198203583,2.0542693963249383,0.0,0.0,1197.7440580021937,nomig,drosophila,linkedancestor,5000,5
-399.35508898895966,1.0942495052656729,1.1213450373891576,2.25052367890703,0.0002592929090752,0.0,1120.1283575851828,nomig,drosophila,linkedancestor,5000,5
-397.076731000437,1.0552753325380548,1.0490842286310125,2.1268075063581544,0.0,0.0,1171.5920664988878,nomig,drosophila,linkedancestor,5000,5
-440.833013714938,0.9994947648411312,1.0173577289220177,2.03232134195689,0.0018184274024941,0.000592663111888,1215.2261456837634,nomig,drosophila,linkedancestor,5000,5
-420.7066730612056,0.9804419488147496,0.9828234404827494,1.9424017718985267,0.0,0.0,1248.493636902368,nomig,drosophila,linkedancestor,5000,5
-391.7112840079013,1.0938537578912149,1.121046979514674,2.2536890708916,0.0002445052811632,0.0,1119.9044755140344,nomig,drosophila,linkedancestor,5000,5
-408.7160864325984,1.0075236541353674,1.0184738017667196,2.023740552521158,0.0,0.0,1213.226548991242,nomig,drosophila,linkedancestor,5000,5
-403.0580493157613,0.9774068406888436,0.989272945753322,2.0211914065272425,0.0006471675988554,0.0,1234.684866168323,nomig,drosophila,linkedancestor,5000,5
-407.266584098621,1.0056088596657304,1.0522925365120734,2.043773224436014,0.0,0.0,1199.2987158456358,nomig,drosophila,linkedancestor,5000,5
-400.3928112305773,1.0350850650810088,1.0734530706563332,2.141688260644388,0.0006675759321779,0.0,1168.1607970900195,nomig,drosophila,linkedancestor,5000,5
-404.06497803917296,1.0228681721920665,1.034241043453232,2.072497729454452,0.0,0.0,1195.177034467737,nomig,drosophila,linkedancestor,5000,5
-422.21159352241807,0.9715175883968804,0.9899326951378952,1.915225518704018,0.0,0.0,1253.603144634392,nomig,drosophila,linkedancestor,5000,5
-400.9994343587196,0.9965618580165456,1.0417473477423382,2.0664092394025344,0.0009711630401642,0.0,1202.5632676815349,nomig,drosophila,linkedancestor,5000,5
-390.0334770447383,1.083782256837627,1.1080886224828546,2.276458997429329,9.238395043967658e-20,0.0009417975956597,1123.6731204030875,nomig,drosophila,linkedancestor,5000,5
-404.28200850559534,1.1080474363234232,1.1616543069394591,2.286020048401061,0.0001763883808846,0.0,1099.922087277212,nomig,drosophila,linkedancestor,5000,5
-362.7650635072591,1.114785606070897,1.132466634421645,2.3828796827726904,0.0,0.0,1093.6516636762583,nomig,drosophila,linkedancestor,5000,5
-398.0729952058285,1.1073805256793852,1.1313127168446424,2.261127288402407,0.0001597906465567,0.0,1111.9905553430929,nomig,drosophila,linkedancestor,5000,5
-383.3362217231568,1.0452315827603256,1.0724918214548531,2.1457319148526066,0.0,0.0,1164.5892061913423,nomig,drosophila,linkedancestor,5000,5
-421.782566646428,1.0345722767076344,1.0391045107621553,2.0572028178233537,0.0009540111143283,0.0,1191.9881557111028,nomig,drosophila,linkedancestor,5000,5
-387.68786974594445,1.1182840276925043,1.1461130833222724,2.266949352225072,0.0,0.0008913956236644,1103.9327323509085,nomig,drosophila,linkedancestor,5000,5
-418.5026969269665,1.0425727845133068,1.0066120823602018,2.123602927023027,0.0002585742263513,0.0014727611896582,1190.343395313931,nomig,drosophila,linkedancestor,5000,5
-402.0521877686424,1.036782478848752,1.0094564001447217,2.044225955664389,0.0,0.0,1203.1481853428445,nomig,drosophila,linkedancestor,5000,5
